Item,Ref_Wave,Test_Wave,Mushra_Scores,Utterance,Folder,Condition,Codec,Rate_kbps,sampleMOS,conditionMOS,conditionCI,DataBase,sampleSTD,sampleCI,Degradation,sumVotes,CodecCombination,Q_Value_dB,EXP,NoiseType,ErrorType,ErrorRate%
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_FA.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_15_ECHO_FA.wav,,,,15,,,1.9166666669999999,2.020833333,0.141574841,TCDvoip,0.7172815020000001,0.28697236800000003,ECHO,46.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_FG.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_15_ECHO_FG.wav,,,,15,,,2.041666667,2.020833333,0.141574841,TCDvoip,0.7506036220000001,0.300303993,ECHO,49.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_MK.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_15_ECHO_MK.wav,,,,15,,,2.041666667,2.020833333,0.141574841,TCDvoip,0.624093546,0.24968942100000002,ECHO,49.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_15_ECHO_ML.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_15_ECHO_ML.wav,,,,15,,,2.083333333,2.020833333,0.141574841,TCDvoip,0.775531608,0.310277264,ECHO,50.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_FA.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_16_ECHO_FA.wav,,,,16,,,1.5,1.3958333330000001,0.13061292800000002,TCDvoip,0.8340576559999999,0.33369256,ECHO,36.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_FG.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_16_ECHO_FG.wav,,,,16,,,1.333333333,1.3958333330000001,0.13061292800000002,TCDvoip,0.564659703,0.225910931,ECHO,32.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_MK.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_16_ECHO_MK.wav,,,,16,,,1.333333333,1.3958333330000001,0.13061292800000002,TCDvoip,0.564659703,0.225910931,ECHO,32.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_16_ECHO_ML.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_16_ECHO_ML.wav,,,,16,,,1.4166666669999999,1.3958333330000001,0.13061292800000002,TCDvoip,0.653862548,0.261599502,ECHO,34.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_FA.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_17_ECHO_FA.wav,,,,17,,,1.9583333330000001,1.8541666669999999,0.140454671,TCDvoip,0.624093546,0.24968942100000002,ECHO,47.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_FG.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_17_ECHO_FG.wav,,,,17,,,1.9583333330000001,1.8541666669999999,0.140454671,TCDvoip,0.8064504440000001,0.322647375,ECHO,47.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_MK.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_17_ECHO_MK.wav,,,,17,,,1.7083333330000001,1.8541666669999999,0.140454671,TCDvoip,0.690253052,0.276158736,ECHO,41.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_17_ECHO_ML.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_17_ECHO_ML.wav,,,,17,,,1.7916666669999999,1.8541666669999999,0.140454671,TCDvoip,0.7210600090000001,0.28848408600000003,ECHO,43.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_FA.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_18_ECHO_FA.wav,,,,18,,,1.375,1.322916667,0.10236233800000001,TCDvoip,0.494535355,0.19785534899999999,ECHO,33.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_FG.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_18_ECHO_FG.wav,,,,18,,,1.291666667,1.322916667,0.10236233800000001,TCDvoip,0.550032937,0.220059006,ECHO,31.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_MK.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_18_ECHO_MK.wav,,,,18,,,1.291666667,1.322916667,0.10236233800000001,TCDvoip,0.464305621,0.185760937,ECHO,31.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_18_ECHO_ML.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_18_ECHO_ML.wav,,,,18,,,1.333333333,1.322916667,0.10236233800000001,TCDvoip,0.564659703,0.225910931,ECHO,32.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_FA.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_19_ECHO_FA.wav,,,,19,,,1.75,1.625,0.119232745,TCDvoip,0.607918759,0.24321815800000002,ECHO,42.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_FG.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_19_ECHO_FG.wav,,,,19,,,1.625,1.625,0.119232745,TCDvoip,0.575779245,0.230359675,ECHO,39.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_MK.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_19_ECHO_MK.wav,,,,19,,,1.625,1.625,0.119232745,TCDvoip,0.646898957,0.25881348600000004,ECHO,39.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_19_ECHO_ML.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_19_ECHO_ML.wav,,,,19,,,1.5,1.625,0.119232745,TCDvoip,0.589767825,0.235956272,ECHO,36.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_FA.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_20_ECHO_FA.wav,,,,20,,,1.125,1.177083333,0.081343659,TCDvoip,0.33783196200000004,0.135160935,ECHO,27.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_FG.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_20_ECHO_FG.wav,,,,20,,,1.25,1.177083333,0.081343659,TCDvoip,0.531609533,0.212688109,ECHO,30.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_MK.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_20_ECHO_MK.wav,,,,20,,,1.125,1.177083333,0.081343659,TCDvoip,0.33783196200000004,0.135160935,ECHO,27.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/ECHO/ref/R_20_ECHO_ML.wav,Speech_Databases/TCDvoip/Test_Set/ECHO/C_20_ECHO_ML.wav,,,,20,,,1.208333333,1.177083333,0.081343659,TCDvoip,0.41485111700000005,0.165975014,ECHO,29.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_01_CHOP_FA.wav,,,,1,,,4.541666667,4.614583333,0.098161052,TCDvoip,0.508977378,0.203633361,CHOP,109.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_01_CHOP_FG.wav,,,,1,,,4.875,4.614583333,0.098161052,TCDvoip,0.33783196200000004,0.135160935,CHOP,117.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_01_CHOP_MK.wav,,,,1,,,4.708333333,4.614583333,0.098161052,TCDvoip,0.550032937,0.220059006,CHOP,113.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_01_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_01_CHOP_ML.wav,,,,1,,,4.333333333,4.614583333,0.098161052,TCDvoip,0.564659703,0.225910931,CHOP,104.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_02_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_02_CHOP_FA.wav,,,,2,,,4.541666667,4.572916667,0.10932678800000001,TCDvoip,0.65800533,0.26325696,CHOP,109.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_02_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_02_CHOP_FG.wav,,,,2,,,4.875,4.572916667,0.10932678800000001,TCDvoip,0.33783196200000004,0.135160935,CHOP,117.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_02_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_02_CHOP_MK.wav,,,,2,,,4.458333333,4.572916667,0.10932678800000001,TCDvoip,0.508977378,0.203633361,CHOP,107.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_02_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_02_CHOP_ML.wav,,,,2,,,4.416666667,4.572916667,0.10932678800000001,TCDvoip,0.653862548,0.261599502,CHOP,106.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_03_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_03_CHOP_FA.wav,,,,3,,,4.708333333,4.59375,0.130680098,TCDvoip,0.624093546,0.24968942100000002,CHOP,113.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_03_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_03_CHOP_FG.wav,,,,3,,,4.5,4.59375,0.130680098,TCDvoip,0.722315119,0.288986234,CHOP,108.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_03_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_03_CHOP_MK.wav,,,,3,,,4.541666667,4.59375,0.130680098,TCDvoip,0.65800533,0.26325696,CHOP,109.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_03_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_03_CHOP_ML.wav,,,,3,,,4.625,4.59375,0.130680098,TCDvoip,0.646898957,0.25881348600000004,CHOP,111.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_04_CHOP_FA.wav,,,,4,,,3.708333333,3.8125,0.156417168,TCDvoip,0.9078961190000001,0.36323409799999995,CHOP,89.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_04_CHOP_FG.wav,,,,4,,,3.583333333,3.8125,0.156417168,TCDvoip,0.775531608,0.310277264,CHOP,86.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_04_CHOP_MK.wav,,,,4,,,3.791666667,3.8125,0.156417168,TCDvoip,0.7790276359999999,0.311675967,CHOP,91.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_04_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_04_CHOP_ML.wav,,,,4,,,4.166666667,3.8125,0.156417168,TCDvoip,0.7019641179999999,0.280844138,CHOP,100.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_05_CHOP_FA.wav,,,,5,,,4.0,4.114583333,0.12892229300000002,TCDvoip,0.589767825,0.235956272,CHOP,96.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_05_CHOP_FG.wav,,,,5,,,4.375,4.114583333,0.12892229300000002,TCDvoip,0.646898957,0.25881348600000004,CHOP,105.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_05_CHOP_MK.wav,,,,5,,,3.75,4.114583333,0.12892229300000002,TCDvoip,0.7372097809999999,0.29494534,CHOP,90.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_05_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_05_CHOP_ML.wav,,,,5,,,4.333333333,4.114583333,0.12892229300000002,TCDvoip,0.637022057,0.254861903,CHOP,104.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_06_CHOP_FA.wav,,,,6,,,4.458333333,4.229166667,0.128444928,TCDvoip,0.65800533,0.26325696,CHOP,107.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_06_CHOP_FG.wav,,,,6,,,3.625,4.229166667,0.128444928,TCDvoip,0.769669607,0.307931975,CHOP,87.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_06_CHOP_MK.wav,,,,6,,,4.208333333,4.229166667,0.128444928,TCDvoip,0.588229966,0.235341,CHOP,101.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_06_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_06_CHOP_ML.wav,,,,6,,,4.625,4.229166667,0.128444928,TCDvoip,0.575779245,0.230359675,CHOP,111.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_07_CHOP_FA.wav,,,,7,,,2.833333333,3.125,0.158424028,TCDvoip,0.963086825,0.385314979,CHOP,68.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_07_CHOP_FG.wav,,,,7,,,3.166666667,3.125,0.158424028,TCDvoip,0.7019641179999999,0.280844138,CHOP,76.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_07_CHOP_MK.wav,,,,7,,,3.041666667,3.125,0.158424028,TCDvoip,0.8064504440000001,0.322647375,CHOP,73.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_07_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_07_CHOP_ML.wav,,,,7,,,3.458333333,3.125,0.158424028,TCDvoip,0.7210600090000001,0.28848408600000003,CHOP,83.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_08_CHOP_FA.wav,,,,8,,,3.583333333,3.5,0.17545583899999997,TCDvoip,0.974307632,0.38980423700000005,CHOP,86.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_08_CHOP_FG.wav,,,,8,,,3.541666667,3.5,0.17545583899999997,TCDvoip,0.931532943,0.372690797,CHOP,85.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_08_CHOP_MK.wav,,,,8,,,3.208333333,3.5,0.17545583899999997,TCDvoip,0.7790276359999999,0.311675967,CHOP,77.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_08_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_08_CHOP_ML.wav,,,,8,,,3.666666667,3.5,0.17545583899999997,TCDvoip,0.868114732,0.34731822799999995,CHOP,88.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_09_CHOP_FA.wav,,,,9,,,3.833333333,3.802083333,0.162741251,TCDvoip,0.7613869879999999,0.304618237,CHOP,92.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_09_CHOP_FG.wav,,,,9,,,3.875,3.802083333,0.162741251,TCDvoip,0.74088666,0.296416398,CHOP,93.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_09_CHOP_MK.wav,,,,9,,,3.958333333,3.802083333,0.162741251,TCDvoip,0.9078961190000001,0.36323409799999995,CHOP,95.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_09_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_09_CHOP_ML.wav,,,,9,,,3.541666667,3.802083333,0.162741251,TCDvoip,0.8836272409999999,0.353524524,CHOP,85.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_10_CHOP_FA.wav,,,,10,,,3.375,3.84375,0.146629406,TCDvoip,0.769669607,0.307931975,CHOP,81.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_10_CHOP_FG.wav,,,,10,,,4.041666667,3.84375,0.146629406,TCDvoip,0.624093546,0.24968942100000002,CHOP,97.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_10_CHOP_MK.wav,,,,10,,,3.875,3.84375,0.146629406,TCDvoip,0.8501917940000001,0.34014756,CHOP,93.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_10_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_10_CHOP_ML.wav,,,,10,,,4.083333333,3.84375,0.146629406,TCDvoip,0.7172815020000001,0.28697236800000003,CHOP,98.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_11_CHOP_FA.wav,,,,11,,,3.583333333,3.770833333,0.13340497,TCDvoip,0.7172815020000001,0.28697236800000003,CHOP,86.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_11_CHOP_FG.wav,,,,11,,,3.958333333,3.770833333,0.13340497,TCDvoip,0.550032937,0.220059006,CHOP,95.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_11_CHOP_MK.wav,,,,11,,,3.625,3.770833333,0.13340497,TCDvoip,0.646898957,0.25881348600000004,CHOP,87.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_11_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_11_CHOP_ML.wav,,,,11,,,3.916666667,3.770833333,0.13340497,TCDvoip,0.775531608,0.310277264,CHOP,94.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_12_CHOP_FA.wav,,,,12,,,2.958333333,3.322916667,0.138123573,TCDvoip,0.8064504440000001,0.322647375,CHOP,71.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_12_CHOP_FG.wav,,,,12,,,3.0,3.322916667,0.138123573,TCDvoip,0.589767825,0.235956272,CHOP,72.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_12_CHOP_MK.wav,,,,12,,,4.083333333,3.322916667,0.138123573,TCDvoip,0.775531608,0.310277264,CHOP,98.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_12_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_12_CHOP_ML.wav,,,,12,,,3.25,3.322916667,0.138123573,TCDvoip,0.607918759,0.24321815800000002,CHOP,78.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_13_CHOP_FA.wav,,,,13,,,2.375,3.03125,0.16360175300000002,TCDvoip,0.824225592,0.329758915,CHOP,57.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_13_CHOP_FG.wav,,,,13,,,3.375,3.03125,0.16360175300000002,TCDvoip,0.646898957,0.25881348600000004,CHOP,81.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_13_CHOP_MK.wav,,,,13,,,2.708333333,3.03125,0.16360175300000002,TCDvoip,0.7506036220000001,0.300303993,CHOP,65.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_13_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_13_CHOP_ML.wav,,,,13,,,3.666666667,3.03125,0.16360175300000002,TCDvoip,1.049499536,0.41988726299999996,CHOP,88.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_14_CHOP_FA.wav,,,,14,,,3.083333333,3.020833333,0.15930785,TCDvoip,0.974307632,0.38980423700000005,CHOP,74.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_14_CHOP_FG.wav,,,,14,,,2.875,3.020833333,0.15930785,TCDvoip,0.74088666,0.296416398,CHOP,69.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_14_CHOP_MK.wav,,,,14,,,3.208333333,3.020833333,0.15930785,TCDvoip,0.7210600090000001,0.28848408600000003,CHOP,77.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_14_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_14_CHOP_ML.wav,,,,14,,,2.916666667,3.020833333,0.15930785,TCDvoip,0.775531608,0.310277264,CHOP,70.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_15_CHOP_FA.wav,,,,15,,,2.666666667,2.697916667,0.180631183,TCDvoip,1.049499536,0.41988726299999996,CHOP,64.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_15_CHOP_FG.wav,,,,15,,,2.666666667,2.697916667,0.180631183,TCDvoip,0.868114732,0.34731822799999995,CHOP,64.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_15_CHOP_MK.wav,,,,15,,,2.416666667,2.697916667,0.180631183,TCDvoip,0.8297022340000001,0.331950028,CHOP,58.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_15_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_15_CHOP_ML.wav,,,,15,,,3.041666667,2.697916667,0.180631183,TCDvoip,0.9078961190000001,0.36323409799999995,CHOP,73.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_16_CHOP_FA.wav,,,,16,,,2.791666667,2.760416667,0.15613639699999998,TCDvoip,0.8836272409999999,0.353524524,CHOP,67.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_16_CHOP_FG.wav,,,,16,,,2.958333333,2.760416667,0.15613639699999998,TCDvoip,0.85867272,0.34354063700000004,CHOP,71.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_16_CHOP_MK.wav,,,,16,,,2.625,2.760416667,0.15613639699999998,TCDvoip,0.875388113,0.350228186,CHOP,63.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_16_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_16_CHOP_ML.wav,,,,16,,,2.666666667,2.760416667,0.15613639699999998,TCDvoip,0.481543412,0.192657489,CHOP,64.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_17_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_17_CHOP_FA.wav,,,,17,,,1.9583333330000001,2.052083333,0.162525414,TCDvoip,0.9078961190000001,0.36323409799999995,CHOP,47.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_17_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_17_CHOP_FG.wav,,,,17,,,2.25,2.052083333,0.162525414,TCDvoip,0.8469895540000001,0.33886639700000004,CHOP,54.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_17_CHOP_MK.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_17_CHOP_MK.wav,,,,17,,,2.125,2.052083333,0.162525414,TCDvoip,0.7974143,0.319032164,CHOP,51.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_17_CHOP_ML.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_17_CHOP_ML.wav,,,,17,,,1.875,2.052083333,0.162525414,TCDvoip,0.74088666,0.296416398,CHOP,45.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_18_CHOP_FA.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_18_CHOP_FA.wav,,,,18,,,1.9166666669999999,2.104166667,0.1707924,TCDvoip,0.880546602,0.35229201200000004,CHOP,46.0,,,,,,
,Speech_Databases/TCDvoip/Test_Set/CHOP/ref/R_18_CHOP_FG.wav,Speech_Databases/TCDvoip/Test_Set/CHOP/C_18_CHOP_FG.wav,,,,18,,,2.291666667,2.104166667,0.1707924,TCDvoip,0.7506036220000001,0.300303993,CHOP,55.0,,,,,,
